ELEMENT,Axis_0,Axis_1,PE_WE,PE_WE_P,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
875000:-3775000,875000,-3775000,0.046046046046046,0.046046046046046,,,
875000:-3825000,875000,-3825000,,,,,
875000:-3875000,875000,-3875000,,,,,
875000:-3925000,875000,-3925000,,,,,
875000:-3975000,875000,-3975000,,,,,
875000:-4025000,875000,-4025000,,,,,
875000:-4075000,875000,-4075000,,,,,
875000:-4125000,875000,-4125000,,,,,
875000:-4175000,875000,-4175000,,,,0.028028028028028,
875000:-4225000,875000,-4225000,,,,,
925000:-1875000,925000,-1875000,,,,,0.034034034034034
925000:-1925000,925000,-1925000,,,,,
925000:-1975000,925000,-1975000,,,,,0.021021021021021
925000:-2025000,925000,-2025000,0.021021021021021,0.021021021021021,,,0
925000:-2075000,925000,-2075000,,,,,
925000:-2125000,925000,-2125000,,,,,
925000:-2225000,925000,-2225000,0.022022022022022,0.022022022022022,,,
925000:-2275000,925000,-2275000,,,,,
925000:-2325000,925000,-2325000,,,,,
925000:-2375000,925000,-2375000,,,,,
925000:-2475000,925000,-2475000,,,,,
925000:-2525000,925000,-2525000,,,,,0.032032032032032
925000:-2575000,925000,-2575000,,,,,
925000:-2625000,925000,-2625000,,,,,0.04004004004004
925000:-2725000,925000,-2725000,,,,,0.048048048048048
925000:-2775000,925000,-2775000,,,,,
925000:-2825000,925000,-2825000,,,,,
925000:-2975000,925000,-2975000,,,,,
925000:-3025000,925000,-3025000,,,,,
925000:-3075000,925000,-3075000,0.046046046046046,0.046046046046046,,,0.029029029029029
925000:-3125000,925000,-3125000,0.003003003003003,0.003003003003003,,,0.01001001001001
925000:-3175000,925000,-3175000,0.003003003003003,0.003003003003003,,,0.024024024024024
925000:-3225000,925000,-3225000,0.048048048048048,0.048048048048048,,,
925000:-3275000,925000,-3275000,0.044044044044044,0.044044044044044,,,
925000:-3325000,925000,-3325000,,,,,
925000:-3375000,925000,-3375000,0.002002002002002,0.002002002002002,,,0.001001001001001
925000:-3425000,925000,-3425000,0.014014014014014,0.014014014014014,,,
925000:-3475000,925000,-3475000,,,,,
925000:-3525000,925000,-3525000,,,,,
925000:-3575000,925000,-3575000,,,,,
925000:-3625000,925000,-3625000,,,,,
925000:-3675000,925000,-3675000,,,,,
925000:-3725000,925000,-3725000,0.027027027027027,0.027027027027027,,,
925000:-3775000,925000,-3775000,,,,,0.015015015015015
925000:-3825000,925000,-3825000,,,,,0.046046046046046
925000:-3875000,925000,-3875000,,,,,
925000:-3925000,925000,-3925000,,,,,
925000:-3975000,925000,-3975000,,,,,
925000:-4025000,925000,-4025000,,,,,
925000:-4075000,925000,-4075000,,,,,
925000:-4125000,925000,-4125000,,,,,
925000:-4175000,925000,-4175000,,,,,
925000:-4225000,925000,-4225000,,,,,
925000:-4275000,925000,-4275000,,,,0.023023023023023,0.974974974974975
975000:-1825000,975000,-1825000,,,,,
975000:-1925000,975000,-1925000,0.046046046046046,0.046046046046046,,,
975000:-1975000,975000,-1975000,,,,,
975000:-2025000,975000,-2025000,,,,,
975000:-2075000,975000,-2075000,0.026026026026026,0.026026026026026,,,
975000:-2125000,975000,-2125000,,,,,
975000:-2175000,975000,-2175000,,,,,
975000:-2225000,975000,-2225000,,,,,
975000:-2275000,975000,-2275000,,,,,
975000:-2325000,975000,-2325000,,,,,
975000:-2375000,975000,-2375000,,,,,
975000:-2425000,975000,-2425000,,,,,0.047047047047047
975000:-2475000,975000,-2475000,,,,,0.046046046046046
975000:-2525000,975000,-2525000,,,,,
975000:-2575000,975000,-2575000,,,,,
975000:-2625000,975000,-2625000,,,,,
975000:-2775000,975000,-2775000,0.002002002002002,0.002002002002002,0.049049049049049,,
975000:-2825000,975000,-2825000,,,0.962962962962963,,
975000:-2925000,975000,-2925000,,,,,
975000:-2975000,975000,-2975000,0.01001001001001,0.01001001001001,,,0.012012012012012
975000:-3025000,975000,-3025000,,,,,
975000:-3075000,975000,-3075000,,,,,0.001001001001001
975000:-3125000,975000,-3125000,,,,,0.033033033033033
975000:-3175000,975000,-3175000,,,,,
975000:-3225000,975000,-3225000,0.00600600600600601,0.00600600600600601,,,0.014014014014014
975000:-3275000,975000,-3275000,,,,,0.002002002002002
975000:-3325000,975000,-3325000,0.002002002002002,0.002002002002002,,,0
975000:-3375000,975000,-3375000,,,,,
975000:-3425000,975000,-3425000,,,,,
975000:-3475000,975000,-3475000,,,,,
975000:-3525000,975000,-3525000,,,,,
975000:-3575000,975000,-3575000,,,,,
975000:-3625000,975000,-3625000,,,,,
975000:-3675000,975000,-3675000,,,,,
975000:-3725000,975000,-3725000,,,,,
975000:-3775000,975000,-3775000,,,,,
975000:-3825000,975000,-3825000,,,,,
975000:-3875000,975000,-3875000,,,,,
975000:-3925000,975000,-3925000,,,,,
975000:-3975000,975000,-3975000,,,,,
975000:-4025000,975000,-4025000,,,,,
975000:-4075000,975000,-4075000,,,,,
975000:-4125000,975000,-4125000,,,,,
975000:-4175000,975000,-4175000,,,,,
975000:-4225000,975000,-4225000,,,,0.011011011011011,0.967967967967968
975000:-4275000,975000,-4275000,,,,,
